a,1.0,2.0,3.0,4.0,5.0,6.0
b,2.0,3.0,4.0,5.0,6.0,7.0
c,12.0,23.0,12.0,12.0,7.0,2.0
,*,*,*,*,*,*
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID,P Values,a,b,c,R Values,a,b,c
Dusp5,0.937578562,0.946553502,0.934788457,1.215324617,1.158326219,1.315603657,ENSPEMG00000018791,18790,,0.01462940664375149,0.01462940664375149,0.10546040146198814,,0.8995469138500777,0.8995469138500777,-0.7216146404646786
Fam117a,5.924097472,5.157827433,5.479981048,7.926523898,7.239703679,7.587680125,ENSPEMG00000020788,20787,,0.07159602913097099,0.07159602913097099,0.11414637097348354,,0.772749881604077,0.772749881604077,-0.7097434954484253
null17,84.40650626,86.52559145,84.96276125,131.7369719,121.4196932,147.9535485,ENSPEMG00000015312,15311,,0.014245207720488666,0.014245207720488666,0.10832826798548265,,0.9008978276099702,0.9008978276099702,-0.7176490787584224
Tars,54.83233749,51.58879371,57.52241388,85.76607548,92.03915637,86.4353823,ENSPEMG00000024237,24236,,0.018419212018066053,0.018419212018066053,0.09991211791459137,,0.8870401493425503,0.8870401493425503,-0.7294244554492384
Tmem248,44.1987498,44.9348608,42.04267529,58.89522552,62.98855883,61.6634961,ENSPEMG00000011876,11875,,0.02331048516877795,0.02331048516877795,0.14340941824006545,,0.8726049054961132,0.8726049054961132,-0.6723925987535526
Atf5,282.5735694,201.4829301,211.3622132,544.2985841,435.0795952,510.0579662,ENSPEMG00000015841,15840,,0.07668795770587863,0.07668795770587863,0.13686566815216492,,0.7644550386772138,0.7644550386772138,-0.6804346783396136
null18,28.34689313,29.34570308,33.26759086,63.10211718,50.16489486,61.27881183,ENSPEMG00000016319,16318,,0.028125711396337547,0.028125711396337547,0.15981900074851696,,0.8597500491274206,0.8597500491274206,-0.6528878992868135
null19,4.775801257,4.282685162,4.289186471,9.698789627,8.251118886,8.210191665,ENSPEMG00000019647,19646,,0.07573269003530661,0.07573269003530661,0.21324118838428324,,0.7659917047293407,0.7659917047293407,-0.5945680076694548
Tlk2,14.78886048,13.82427016,14.05482293,19.92387369,18.87539799,22.15351057,ENSPEMG00000009099,9098,,0.020996986444774744,0.020996986444774744,0.07171689644275762,,0.879231069102087,0.879231069102087,-0.7725499416873403
Pigw,2.97416713,2.327064439,2.68039174,4.453961214,3.928209966,4.560586117,ENSPEMG00000023553,23552,,0.04879473859050619,0.04879473859050619,0.07138616071610006,,0.8137666494560708,0.8137666494560708,-0.7730974128772328
Hist2h2bb,11.86230215,12.61982009,12.05798756,44.02625129,53.60801055,48.3683542,ENSPEMG00000009038,9037,,0.016777812511048568,0.016777812511048568,0.12409905307575891,,0.8922885538436284,0.8922885538436284,-0.6966182168193287
Trmt13,15.75450256,15.55867104,16.83324133,21.3140477,21.48677127,23.73867479,ENSPEMG00000000275,275,,0.00343460068647149,0.00343460068647149,0.057058206842093964,,0.9517594060719125,0.9517594060719125,-0.7980488111283313
Mtif3,4.779038931,5.178739301,5.390306163,7.154454902,6.701690212,7.46894268,ENSPEMG00000000930,930,,0.0068945208051918025,0.0068945208051918025,0.14017669174982347,,0.9314151206108738,0.9314151206108738,-0.6763453711339117
Tmem141,5.844680242,5.197065164,4.659834711,10.73372157,8.738704476,11.30953371,ENSPEMG00000008373,8372,,0.05096381886382257,0.05096381886382257,0.13972173812085567,,0.8095288374658371,0.8095288374658371,-0.6769047854817619
Tmem68,7.156198813,6.068921855,5.881219331,9.513639583,9.034007953,9.546818429,ENSPEMG00000021534,21533,,0.07549063927705413,0.07549063927705413,0.11236737273635274,,0.7663824646386797,0.7663824646386797,-0.712141583206215
Kansl2,44.58003379,38.44442925,37.21550233,60.83437043,61.04530241,59.63305551,ENSPEMG00000008795,8794,,0.06924853735627225,0.06924853735627225,0.12652035246205492,,0.7766640525698958,0.7766640525698958,-0.6934953412351808
Kdm5a,15.04647241,13.52111601,13.83324132,20.36262058,17.98306318,19.8069014,ENSPEMG00000019803,19802,,0.07173954332001664,0.07173954332001664,0.13365515526160324,,0.7725124960373211,0.7725124960373211,-0.6844407279139519
Polr3e,10.91427682,9.097274024,10.16696082,14.11674701,14.45903846,15.33785052,ENSPEMG00000014636,14635,,0.02600342963187131,0.02600342963187131,0.03677905590969749,,0.865275328465344,0.865275328465344,-0.8390355877636292
Tbrg1,22.82842784,21.71906969,20.85925668,27.64316363,26.62075401,29.38385573,ENSPEMG00000011673,11672,,0.041661556702458816,0.041661556702458816,0.10239430549475828,,0.8283612653678507,0.8283612653678507,-0.7259073732046628
Usp20,3.926398495,3.766147153,3.89669037,4.404294573,4.516948961,4.447184555,ENSPEMG00000017617,17616,,0.02588535973538574,0.02588535973538574,0.06836890884277566,,0.8655888930813062,0.8655888930813062,-0.7781462521924165
Zbtb48,4.439139371,3.991017177,4.105683787,8.567474157,7.548793736,10.18321981,ENSPEMG00000015635,15634,,0.0196145758079636,0.0196145758079636,0.08338684986806941,,0.8833579407049035,0.8833579407049035,-0.7539129990024144
Fbxl12,4.113202561,6.485601779,5.173528445,13.99724999,15.35207739,14.74267436,ENSPEMG00000005521,5520,,0.013634887816253518,0.013634887816253518,0.19137168052827622,,0.9030804822829663,0.9030804822829663,-0.6176149048721667
Ppil4,11.85503796,10.0552759,11.08972113,15.21714701,14.57265024,16.18886952,ENSPEMG00000010912,10911,,0.03448003148111709,0.03448003148111709,0.04434522006615034,,0.8442917020211564,0.8442917020211564,-0.8227432778004058
Slc33a1,11.70343626,12.89171377,12.9445084,23.96701031,26.92801366,29.89326509,ENSPEMG00000011599,11598,,0.004051302497842053,0.004051302497842053,0.0853432725143636,,0.9475699497946038,0.9475699497946038,-0.7509069000147439
Mthfsd,6.139408355,6.079924012,5.878335193,10.10875059,9.92152864,9.10917931,ENSPEMG00000023762,23761,,0.05616394339881885,0.05616394339881885,0.21453033949079772,,0.7996966056388588,0.7996966056388588,-0.5932402406043589
Hook2,5.526974527,5.382391128,4.937254445,6.83267526,6.935120765,6.902779617,ENSPEMG00000009962,9961,,0.05843124603696917,0.05843124603696917,0.17094848755595113,,0.7955417787806385,0.7955417787806385,-0.6401394886226273
Ecd,15.96225494,12.64100636,14.69286068,25.45625592,24.02752239,23.16550309,ENSPEMG00000009637,9636,,0.06440270152828333,0.06440270152828333,0.11807044693545131,,0.7849402691206543,0.7849402691206543,-0.7045110668951532
null20,28.3835881,21.46094836,17.43019044,50.83656127,43.26355209,52.3913221,ENSPEMG00000008408,8407,,0.07345132467456039,0.07345132467456039,0.13545622291982462,,0.7696975042959416,0.7696975042959416,-0.6821883269721152
Nars,112.1446072,91.58383723,105.4260453,153.0157657,140.8908072,153.0175645,ENSPEMG00000014431,14430,,0.05069935156829572,0.05069935156829572,0.06396054092938606,,0.8100410012101857,0.8100410012101857,-0.7857093814397133
Yeats4,17.7375868,16.27546984,18.35624915,24.35155297,22.67640221,26.10995538,ENSPEMG00000023320,23319,,0.01573748054180026,0.01573748054180026,0.05556034197474482,,0.8957436430810382,0.8957436430810382,-0.8008156604796428
Zfp408,4.673953772,5.046214022,4.185629667,11.05838007,10.02654801,9.331505493,ENSPEMG00000016757,16756,,0.06513105719469987,0.06513105719469987,0.26430376253373455,,0.783678583775127,0.783678583775127,-0.5441807185323245
Tpcn2,1.874365657,1.689327811,2.426432298,4.280521301,3.601580705,4.243134841,ENSPEMG00000018425,18424,,0.01844228905295358,0.01844228905295358,0.10024350660834797,,0.8869679965538328,0.8869679965538328,-0.7289526780908311
Stoml1,11.79239362,11.59571568,11.92081098,19.36195811,15.97999508,19.11640914,ENSPEMG00000020198,20197,,0.04203894949576444,0.04203894949576444,0.16311273441622218,,0.8275612300702708,0.8275612300702708,-0.6490771665476095
Shpk,0.390969175,0.324035388,0.306244061,1.29376711,1.425395946,1.178917562,ENSPEMG00000015933,15932,,0.042100559472044156,0.042100559472044156,0.16155736339703322,,0.827430942082769,0.827430942082769,-0.6508725879476461
Edrf1,4.67766742,4.912166201,4.722260864,6.879031411,7.470363546,7.081694489,ENSPEMG00000020993,20992,,0.018241524400278993,0.018241524400278993,0.1535297232443481,,0.8875971666821547,0.8875971666821547,-0.6602579052849207
null21,14.33738498,14.05424076,14.53424973,16.35496313,16.16152638,17.29998325,ENSPEMG00000004287,4286,,0.007930403799897168,0.007930403799897168,0.05116986198267191,,0.9263797467177375,0.9263797467177375,-0.8091306695886471
Akap3,0.882676121,0.654922418,0.537041922,9.011442533,7.741580053,6.521246162,ENSPEMG00000010840,10839,,0.06516999738954891,0.06516999738954891,0.2284422987730726,,0.7836113122284402,0.7836113122284402,-0.5791102969078569
Aste1,2.403968186,2.434724614,2.092805475,3.852454125,3.793947319,3.565784457,ENSPEMG00000020090,20089,,0.0663117047662987,0.0663117047662987,0.24069550055878203,,0.7816470401343325,0.7816470401343325,-0.5669475648683143
Mknk1,6.921905421,7.395209976,7.163901532,10.64267537,11.70973977,12.40773883,ENSPEMG00000022552,22551,,0.005271047126313736,0.005271047126313736,0.09711301077499897,,0.940120121533222,0.940120121533222,-0.7334374482390864
null22,2.939458829,3.155343229,2.609335322,33.84208356,45.31877032,40.96598239,ENSPEMG00000012361,12360,,0.014641827832462302,0.014641827832462302,0.11013332266113654,,0.8995035258359809,0.8995035258359809,-0.715176834438685
Kctd5,10.72075387,9.5720428,9.756994267,13.45519107,14.43148465,14.2798115,ENSPEMG00000010556,10555,,0.03243645879080689,0.03243645879080689,0.06923105744723028,,0.8491040583942033,0.8491040583942033,-0.7766934229069513
Cstf1,19.12608303,19.38377358,18.30736555,23.16147268,21.82802571,22.44592468,ENSPEMG00000019660,19659,,0.07735860267130353,0.07735860267130353,0.27514663254052407,,0.7633813939718276,0.7633813939718276,-0.5339906921686137
Rbm38,1.842019947,1.432602074,1.383061414,2.964668502,3.284541893,3.123326541,ENSPEMG00000019727,19726,,0.04494684850996431,0.04494684850996431,0.09713803555428763,,0.8215057836383812,0.8215057836383812,-0.7334013449475533
Tbrg4,21.59269237,20.12346801,22.54647707,35.71656769,38.74871382,44.25011657,ENSPEMG00000009444,9443,,0.004855548106223334,0.004855548106223334,0.049642347897217255,,0.9425523818356052,0.9425523818356052,-0.8121004500985947
Med8,13.25666371,12.00187574,13.8545503,18.65945359,17.39138421,20.19908511,ENSPEMG00000018362,18361,,0.014495210993721197,0.014495210993721197,0.051111534363271025,,0.9000168048685124,0.9000168048685124,-0.8092433093065319
Gtpbp3,7.643757854,6.538158942,8.075633053,11.65739755,10.3657017,11.58105791,ENSPEMG00000011836,11835,,0.03123280499950988,0.03123280499950988,0.07388659875825422,,0.8520055918132119,0.8520055918132119,-0.7689864688277296
null23,0.22687611,0.295375834,0.290324397,1.309514032,1.694587277,1.560420214,ENSPEMG00000010975,10974,,0.01125551798523549,0.01125551798523549,0.11412683975149843,,0.9120782711895005,0.9120782711895005,-0.7097697341012785
Mbip,11.63049859,10.61724551,10.89294006,14.41789961,14.46934737,16.22058687,ENSPEMG00000019510,19509,,0.01985643270693084,0.01985643270693084,0.04741098657810883,,0.8826261221989342,0.8826261221989342,-0.8165159198562497
Slc7a5,10.02300559,11.89851185,11.28621622,100.3291103,134.594106,120.0140611,ENSPEMG00000023626,23625,,0.01419548865299008,0.01419548865299008,0.11254530431004098,,0.901073926121662,0.901073926121662,-0.7119009850944502
Got1,18.35710447,14.04686434,15.22432814,27.76936293,24.27552524,26.15326459,ENSPEMG00000010376,10375,,0.08614135302957887,0.08614135302957887,0.11634894752168688,,0.7496895320298874,0.7496895320298874,-0.7067970181917643
Gzf1,6.029743993,5.102461976,5.502533623,8.591210521,7.969969825,7.853674738,ENSPEMG00000011285,11284,,0.08226959999371874,0.08226959999371874,0.13758682685707743,,0.7556439245976617,0.7556439245976617,-0.6795404123754782
Dnajb5,3.677304581,3.648021226,3.447724773,6.038669585,5.375468663,5.27380221,ENSPEMG00000018809,18808,,0.08213200475545723,0.08213200475545723,0.2634737160987936,,0.7558578272849678,0.7558578272849678,-0.5449673741563814
Zfp346,5.373544139,4.835162659,4.974679896,7.22858354,7.093810309,6.71570865,ENSPEMG00000000913,913,,0.0748642087960611,0.0748642087960611,0.15261812122174595,,0.7673964002529021,0.7673964002529021,-0.6613366984023483
Bbc3,4.232125974,4.313938144,4.515112486,9.281467876,11.2387432,10.54469286,ENSPEMG00000014228,14227,,0.011332071646105973,0.011332071646105973,0.102355026336836,,0.9117751897365148,0.9117751897365148,-0.7259627328077927
Arfgap2,37.20401942,35.97078529,35.63952511,45.93290678,42.30372017,47.83156671,ENSPEMG00000009220,9219,,0.040936264589004484,0.040936264589004484,0.11629953344714149,,0.8299083807162905,0.8299083807162905,-0.7068628520841337
null24,13.55581634,11.50802151,10.87616775,17.65992105,17.06966469,17.86990831,ENSPEMG00000021958,21957,,0.08118534980660956,0.08118534980660956,0.11592312330982595,,0.7573338763934623,0.7573338763934623,-0.7073647422479431
Tmem86a,1.328275509,0.821770961,0.949240367,2.092003984,2.089283835,2.123080985,ENSPEMG00000016280,16279,,0.06526735805380364,0.06526735805380364,0.07256861401995446,,0.7834431961326437,0.7834431961326437,-0.7711453399894206
Plk3,2.889947002,2.712791387,3.024021366,6.502287684,4.833562864,6.430673299,ENSPEMG00000023420,23419,,0.04112316612649795,0.04112316612649795,0.15132655303288756,,0.8295084851382624,0.8295084851382624,-0.6628698469721241
Chd2,8.313149214,8.929888193,8.544012658,14.86825116,14.88801784,13.42933699,ENSPEMG00000019507,19506,,0.04338786489253528,0.04338786489253528,0.23421053225281419,,0.8247287173810895,0.8247287173810895,-0.5733531823182376
Ints14,12.3042839,11.92215633,11.94820065,14.56853506,15.40063302,14.80899318,ENSPEMG00000008550,8549,,0.030125187601987114,0.030125187601987114,0.10914111997888498,,0.8547226471930316,0.8547226471930316,-0.7165335503450705
Slc12a9,10.96439008,9.300309811,9.807816332,14.29997815,13.83432723,13.60466271,ENSPEMG00000008133,8132,,0.08114157978017408,0.08114157978017408,0.11066328431080949,,0.7574023108625814,0.7574023108625814,-0.7144543807023317
Zfp553,10.86756523,9.375302487,10.04328942,16.082858,15.69107268,14.58879659,ENSPEMG00000018451,18450,,0.07124030011568357,0.07124030011568357,0.14775429043877844,,0.7733392241611018,0.7733392241611018,-0.6671395643400148
null25,5.056891729,4.50258868,5.856855766,12.10480533,9.060591189,11.58760396,ENSPEMG00000022743,22742,,0.03755850624279244,0.03755850624279244,0.1377165710910266,,0.8372888255910784,0.8372888255910784,-0.6793797386016183
Pck2,21.25287421,24.17549781,22.03463944,54.60520354,67.78305954,64.53768892,ENSPEMG00000012420,12419,,0.011259036418417114,0.011259036418417114,0.11635648399555773,,0.9120643196127692,0.9120643196127692,-0.7067869784966921
Mtpap,9.985604422,8.367085721,8.346343921,16.50095459,16.57757665,14.88734764,ENSPEMG00000019906,19905,,0.07289691701421724,0.07289691701421724,0.16330114855735328,,0.7706059234380149,0.7706059234380149,-0.6488601644406005
Ctu1,8.278051972,7.792975237,8.18584204,11.34912161,12.0506092,11.10589295,ENSPEMG00000012545,12544,,0.034405431117759525,0.034405431117759525,0.12227490342255719,,0.844464974515059,0.844464974515059,-0.6989884580886532
Sin3a,13.0895195,12.97488555,12.98866319,17.61361201,17.59598644,16.40609079,ENSPEMG00000008770,8769,,0.054539634197630284,0.054539634197630284,0.20804566748736797,,0.8027208509434591,0.8027208509434591,-0.5999524318219132
Zfp821,12.68996685,10.69908512,10.11164643,17.65893428,15.75446745,17.27837736,ENSPEMG00000018274,18273,,0.0951978976168338,0.0951978976168338,0.1434498502050458,,0.7362127850718138,0.7362127850718138,-0.6723434043805963
Trim39,4.960636309,4.646200586,4.359221286,7.16519711,7.230620076,6.65843735,ENSPEMG00000017409,17408,,0.07349506169546631,0.07349506169546631,0.19576735781015983,,0.769625972094098,0.769625972094098,-0.6128994496010065
Baz1a,9.902913785,10.20375755,10.00326758,11.77379842,11.27295075,11.2974329,ENSPEMG00000014114,14113,,0.05644632175392651,0.05644632175392651,0.3049486571866257,,0.799174990249282,0.799174990249282,-0.5067427507624775
Frs3,0.484060098,0.731043915,0.798115065,2.761475201,2.242801514,2.145284198,ENSPEMG00000016427,16426,,0.046309141237932366,0.046309141237932366,0.2589916089309991,,0.8187318595927601,0.8187318595927601,-0.5492319020992016
Dusp14,2.125032458,1.877779468,2.117375676,3.816420306,4.549141488,4.854001443,ENSPEMG00000022461,22460,,0.007145335807832057,0.007145335807832057,0.05279884748765109,,0.9301638373545705,0.9301638373545705,-0.806008487552838
Ankrd54,14.55546734,13.88108966,12.63634723,19.03835355,20.80879537,20.88420554,ENSPEMG00000009959,9958,,0.032211566507369234,0.032211566507369234,0.11013579827017886,,0.8496422741829102,0.8496422741829102,-0.7151734560902315
Hsp90b1,525.9379768,641.2444635,605.7236433,995.4033208,981.3438774,933.0097216,ENSPEMG00000022761,22760,,0.02459261897574489,0.02459261897574489,0.2587464869653549,,0.869067640335629,0.869067640335629,-0.5494659481556688
Brd2,68.05603143,67.04785837,65.84231119,112.9046323,94.32331608,99.81673997,ENSPEMG00000018138,18137,,0.08110892683591156,0.08110892683591156,0.25213495420530635,,0.7574533746043326,0.7574533746043326,-0.5558117172670545
Pelo,52.67393555,56.35827688,50.39287453,75.80797708,81.76890105,88.55725444,ENSPEMG00000015584,15583,,0.01091810610189276,0.01091810610189276,0.11816657778743853,,0.9134261672540245,0.9134261672540245,-0.7043838475324984
Rhbdd1,12.91181121,13.49516848,13.689726,19.8444258,19.5370814,18.12657436,ENSPEMG00000022110,22109,,0.04071825719558202,0.04071825719558202,0.22879872295573714,,0.8303759107694556,0.8303759107694556,-0.5787528924709848
null26,7.301973234,6.824757101,8.114566898,24.02230741,29.88726362,35.0138516,ENSPEMG00000021390,21389,,0.0046686475857417465,0.0046686475857417465,0.059862286111126393,,0.9436796596659457,0.9436796596659457,-0.7929575097222545
Map3k10,9.981334867,11.20879393,10.14177347,16.49832455,15.15032599,14.89935105,ENSPEMG00000009761,9760,,0.05665192796510457,0.05665192796510457,0.31687556791786897,,0.7987959460319607,0.7987959460319607,-0.49612061344044817
Nupl2,7.197715417,6.926962281,7.439356713,14.68558302,16.19164169,13.86134914,ENSPEMG00000009593,9592,,0.032137078474941,0.032137078474941,0.15267465005586348,,0.8498209307053421,0.8498209307053421,-0.6612697224673392
Spg21,27.40426115,27.34321323,26.38090055,29.80965315,30.03917365,31.1081324,ENSPEMG00000021006,21005,,0.030892491833888588,0.030892491833888588,0.12368274347842945,,0.8528354847599973,0.8528354847599973,-0.6971578130327244
