atf4,120.4407851,93.88109067,104.4019996,622.5634676,565.7069481,647.5238973,
trib3,8.132534372,8.944704667,8.291022066,205.0354602,191.5652193,219.5402592,
chac1,4.012047779,4.326194321,3.577579626,110.6624766,101.1297729,102.2490118,
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID,P Values,atf4,trib3,chac1,R Values,atf4,trib3,chac1
Ap3s2,19.28198014,18.62953718,18.85506791,24.45931382,23.91330444,26.96469031,ENSPEMG00000013394,13393,,0.0009013429643950457,0.0009829065971909468,0.0038030305828025946,,0.9753856482562334,0.9742913442312703,0.9492160340849634
Lmf1,19.4433617,18.99302977,18.28369313,21.96008897,21.99228162,22.00271376,ENSPEMG00000019205,19204,,0.0009240549026124428,0.0010345712608295114,0.000916759243989859,,0.9750761665088805,0.9736213619474511,0.9751751646525716
null16,10.18961982,10.19573064,10.46819216,16.81891233,15.83825135,19.52915936,ENSPEMG00000023329,23328,,0.0009423329062793794,0.000925999021520926,0.003660469242322565,,0.9748298321151567,0.975049851315825,0.9501851597658075
Arfip2,14.09662794,11.87008092,12.90071797,19.77145596,18.81655635,18.64846711,ENSPEMG00000002024,2023,,0.0009479052799453308,0.0015787180372661335,0.0007928535726452639,,0.9747552047609389,0.9673802459120894,0.976920421188632
Dusp5,0.937578562,0.946553502,0.934788457,1.215324617,1.158326219,1.315603657,ENSPEMG00000018791,18790,,0.0009661438988133255,0.000979324283003432,0.00361461825814881,,0.974512454751487,0.9743384392087309,0.9505007806353376
Fam117a,5.924097472,5.157827433,5.479981048,7.926523898,7.239703679,7.587680125,ENSPEMG00000020788,20787,,0.0009825070364272888,0.001869793862204206,0.001442302833336888,,0.9742965928463272,0.9644829090572635,0.9688290072723107
null17,84.40650626,86.52559145,84.96276125,131.7369719,121.4196932,147.9535485,ENSPEMG00000015312,15311,,0.0009967180477572146,0.0010083904448971264,0.0036316349648551956,,0.9741105631216117,0.9739587462850178,0.9503834157208801
Tars,54.83233749,51.58879371,57.52241388,85.76607548,92.03915637,86.4353823,ENSPEMG00000024237,24236,,0.0010070965841083939,0.0008099171510864215,0.000537229455716684,,0.973975531792469,0.9766724153365194,0.9810149024696191
Tmem248,44.1987498,44.9348608,42.04267529,58.89522552,62.98855883,61.6634961,ENSPEMG00000011876,11875,,0.0010219794069486845,0.0006353344437948762,0.0008192817459213308,,0.9737830946532328,0.9793483118365272,0.9765374092962121
Atf5,282.5735694,201.4829301,211.3622132,544.2985841,435.0795952,510.0579662,ENSPEMG00000015841,15840,,0.0010346874745432032,0.001937264349130726,0.0018759725425265042,,0.9736198738278803,0.9638438833396886,0.9644239208971981
null18,28.34689313,29.34570308,33.26759086,63.10211718,50.16489486,61.27881183,ENSPEMG00000016319,16318,,0.0010444460016845946,0.0013614896122305115,0.0018563092607083275,,0.97349520972793,0.9697194014321191,0.964611982476252
null19,4.775801257,4.282685162,4.289186471,9.698789627,8.251118886,8.210191665,ENSPEMG00000019647,19646,,0.0010523115419555603,0.001537534190110136,0.0004070764622335852,,0.9733951478018641,0.9678108670645661,0.9834807100336866
Tlk2,14.78886048,13.82427016,14.05482293,19.92387369,18.87539799,22.15351057,ENSPEMG00000009099,9098,,0.0010556872465909885,0.0013257074920223744,0.0043293462739802625,,0.9733523172619611,0.970121987146557,0.9457842220813366
Pigw,2.97416713,2.327064439,2.68039174,4.453961214,3.928209966,4.560586117,ENSPEMG00000023553,23552,,0.0010620933774961668,0.0019500626524323096,0.003073008322381167,,0.9732712231952378,0.9637239152448048,0.9543896950294444
Hist2h2bb,11.86230215,12.61982009,12.05798756,44.02625129,53.60801055,48.3683542,ENSPEMG00000009038,9037,,0.001080103142742615,0.0006674446662736187,0.000664504496804446,,0.9730445301871427,0.9788310315055131,0.9788778748973403
Trmt13,15.75450256,15.55867104,16.83324133,21.3140477,21.48677127,23.73867479,ENSPEMG00000000275,275,,0.0010908248346454266,0.000924748331438835,0.0033236433439739824,,0.972910462425135,0.9750667772528911,0.9525513924455629
Mtif3,4.779038931,5.178739301,5.390306163,7.154454902,6.701690212,7.46894268,ENSPEMG00000000930,930,,0.0010930113081366528,0.0008876617519174857,0.002154127510907866,,0.9728832022569689,0.9755739423386736,0.9618610828079642
Tmem141,5.844680242,5.197065164,4.659834711,10.73372157,8.738704476,11.30953371,ENSPEMG00000008373,8372,,0.0010981210726648501,0.0016501472450349264,0.003279606880803016,,0.9728196006862999,0.9666463429585586,0.9528693120458391
Tmem68,7.156198813,6.068921855,5.881219331,9.513639583,9.034007953,9.546818429,ENSPEMG00000021534,21533,,0.0011047086843482487,0.0017955240310487696,0.0020220652602447814,,0.9727378202037414,0.9651996478294235,0.963056108156852
Kansl2,44.58003379,38.44442925,37.21550233,60.83437043,61.04530241,59.63305551,ENSPEMG00000008795,8794,,0.0011177952036074577,0.0014830413674920548,0.0009803148959607391,,0.9725760739101893,0.9683895130429874,0.9743254075634307
Kdm5a,15.04647241,13.52111601,13.83324132,20.36262058,17.98306318,19.8069014,ENSPEMG00000019803,19802,,0.0011327302142437714,0.002085212660535787,0.0022894560097354707,,0.9723926225528581,0.9624800320689346,0.9606734457914559
Polr3e,10.91427682,9.097274024,10.16696082,14.11674701,14.45903846,15.33785052,ENSPEMG00000014636,14635,,0.0011330814711058973,0.0015046550653156526,0.002993322021977104,,0.972388322421843,0.9681587645671359,0.9549895094111771
Tbrg1,22.82842784,21.71906969,20.85925668,27.64316363,26.62075401,29.38385573,ENSPEMG00000011673,11672,,0.0011427183921982327,0.0014976358496698243,0.0038135805666847144,,0.9722706024919407,0.9682335211013029,0.9491450308128481
Usp20,3.926398495,3.766147153,3.89669037,4.404294573,4.516948961,4.447184555,ENSPEMG00000017617,17616,,0.0011494969232241708,0.0011915326145261914,0.001090422066341795,,0.9721880935836376,0.9716817234700033,0.9729154869475072
Zbtb48,4.439139371,3.991017177,4.105683787,8.567474157,7.548793736,10.18321981,ENSPEMG00000015635,15634,,0.0011509208224244059,0.0013921099326145122,0.004490186519256674,,0.9721707924030732,0.9693790299071854,0.9447768733885717
Fbxl12,4.113202561,6.485601779,5.173528445,13.99724999,15.35207739,14.74267436,ENSPEMG00000005521,5520,,0.0011566925982983661,0.0005700693183277384,0.0005823338961299333,,0.9721007704014257,0.9804413650716812,0.9802313942545011
Ppil4,11.85503796,10.0552759,11.08972113,15.21714701,14.57265024,16.18886952,ENSPEMG00000010912,10911,,0.0011812915247406855,0.001894274296426039,0.0038521870599365873,,0.9718042636368817,0.9642497539845152,0.948886021202415
Slc33a1,11.70343626,12.89171377,12.9445084,23.96701031,26.92801366,29.89326509,ENSPEMG00000011599,11598,,0.0011902597432576806,0.000712291233653321,0.0025290500928984287,,0.9716969256023253,0.9781288279358133,0.9586527417952337
Mthfsd,6.139408355,6.079924012,5.878335193,10.10875059,9.92152864,9.10917931,ENSPEMG00000023762,23761,,0.0012037503354909497,0.0011846040077112484,0.00016912531123839766,,0.9715362120799901,0.9717645706354358,0.9893627346229908
Hook2,5.526974527,5.382391128,4.937254445,6.83267526,6.935120765,6.902779617,ENSPEMG00000009962,9961,,0.0012109209748687596,0.0011851004969903236,0.0011094871228462453,,0.971451151153969,0.9717586260154076,0.9726786503810341
Ecd,15.96225494,12.64100636,14.69286068,25.45625592,24.02752239,23.16550309,ENSPEMG00000009637,9636,,0.0012428377677043446,0.001886602158021718,0.0007793962695153199,,0.9710755324862405,0.964322663539825,0.9771178860892715
null20,28.3835881,21.46094836,17.43019044,50.83656127,43.26355209,52.3913221,ENSPEMG00000008408,8407,,0.0012493609032609375,0.001960565393767614,0.0028804125585611263,,0.970999353818264,0.9636257553128755,0.9558530273256969
Nars,112.1446072,91.58383723,105.4260453,153.0157657,140.8908072,153.0175645,ENSPEMG00000014431,14430,,0.0012496653173637764,0.0022325785806053097,0.0027566885717043963,,0.970995803615466,0.961168261732326,0.9568186208992088
Yeats4,17.7375868,16.27546984,18.35624915,24.35155297,22.67640221,26.10995538,ENSPEMG00000023320,23319,,0.001251207576903337,0.0016961868085833996,0.0041893219407907805,,0.9709778237242228,0.9661816067650568,0.9466762535964756
Zfp408,4.673953772,5.046214022,4.185629667,11.05838007,10.02654801,9.331505493,ENSPEMG00000016757,16756,,0.001256744423219089,0.00127924963727731,0.00022292900427638005,,0.9709133645737165,0.9706527980048874,0.9877841504196994
Tpcn2,1.874365657,1.689327811,2.426432298,4.280521301,3.601580705,4.243134841,ENSPEMG00000018425,18424,,0.001267175712724868,0.001630809248018963,0.0021932307085457334,,0.9707923058096006,0.9668434553603251,0.9615142242123084
Stoml1,11.79239362,11.59571568,11.92081098,19.36195811,15.97999508,19.11640914,ENSPEMG00000020198,20197,,0.0012963347395404659,0.001870638529962934,0.0027828516840016563,,0.9704564976380191,0.9644748392981046,0.9566126814451055
Shpk,0.390969175,0.324035388,0.306244061,1.29376711,1.425395946,1.178917562,ENSPEMG00000015933,15932,,0.001302379828479244,0.0011315789188365304,0.00034606366942985787,,0.9703873492152025,0.9724067214891696,0.9847721914819813
Edrf1,4.67766742,4.912166201,4.722260864,6.879031411,7.470363546,7.081694489,ENSPEMG00000020993,20992,,0.0013240615881927801,0.0007804889317251219,0.000657694131582734,,0.9701406338410529,0.977101790198972,0.9789867758323564
null21,14.33738498,14.05424076,14.53424973,16.35496313,16.16152638,17.29998325,ENSPEMG00000004287,4286,,0.0013512224666539282,0.0014472154809632629,0.004745933071805665,,0.9698343761259882,0.9687756860237329,0.9432108835033433
Akap3,0.882676121,0.654922418,0.537041922,9.011442533,7.741580053,6.521246162,ENSPEMG00000010840,10839,,0.0013534549785439596,0.0015253251243799585,0.00023308664161676026,,0.9698093390811979,0.9679396190009529,0.987508369634113
Aste1,2.403968186,2.434724614,2.092805475,3.852454125,3.793947319,3.565784457,ENSPEMG00000020090,20089,,0.001354330654312706,0.0012811147361273464,0.00036909085284801354,,0.9697995241840157,0.9706313059890199,0.9842724017229864
Mknk1,6.921905421,7.395209976,7.163901532,10.64267537,11.70973977,12.40773883,ENSPEMG00000022552,22551,,0.0013726567678665823,0.000795983786077095,0.0024836288907659457,,0.9695948341873775,0.9768747291054958,0.9590283184371261
null22,2.939458829,3.155343229,2.609335322,33.84208356,45.31877032,40.96598239,ENSPEMG00000012361,12360,,0.0013815263750493012,0.0008795634324534466,0.0011457151103814436,,0.9694962524995117,0.9756860777267483,0.9722340963493414
Kctd5,10.72075387,9.5720428,9.756994267,13.45519107,14.43148465,14.2798115,ENSPEMG00000010556,10555,,0.0013917076819735985,0.0014138618089936253,0.0019527423101661316,,0.9693834771237555,0.9691394842801289,0.9636988460742334
Cstf1,19.12608303,19.38377358,18.30736555,23.16147268,21.82802571,22.44592468,ENSPEMG00000019660,19659,,0.0014019464172916993,0.0016731176773321027,0.001128403247670748,,0.9692704765490994,0.9664136829092463,0.9724456481048837
Rbm38,1.842019947,1.432602074,1.383061414,2.964668502,3.284541893,3.123326541,ENSPEMG00000019727,19726,,0.0014020571125503468,0.0014530913078700115,0.0014308964238867387,,0.969269257087631,0.9687120280023229,0.9689531585294667
Tbrg4,21.59269237,20.12346801,22.54647707,35.71656769,38.74871382,44.25011657,ENSPEMG00000009444,9443,,0.0014127693808800362,0.0011488241066263964,0.003925100352549812,,0.9691514711276232,0.9721962723783479,0.9484003023721329
Med8,13.25666371,12.00187574,13.8545503,18.65945359,17.39138421,20.19908511,ENSPEMG00000018362,18361,,0.0014199277521482435,0.0018733129938259486,0.004544733318303151,,0.9690730079176497,0.9644492999565926,0.9444392756702488
Gtpbp3,7.643757854,6.538158942,8.075633053,11.65739755,10.3657017,11.58105791,ENSPEMG00000011836,11835,,0.001476301447791631,0.0022853116332128475,0.0029275136108453123,,0.9684618083617339,0.9607092942760407,0.955490813944322
null23,0.22687611,0.295375834,0.290324397,1.309514032,1.694587277,1.560420214,ENSPEMG00000010975,10974,,0.0014784309428048526,0.0008866450338153192,0.0012090947597576682,,0.9684389488607645,0.975587992652043,0.9714727907073564
Mbip,11.63049859,10.61724551,10.89294006,14.41789961,14.46934737,16.22058687,ENSPEMG00000019510,19509,,0.00156970895173307,0.0018100301727180877,0.005353780954922018,,0.9674739663828669,0.9650585220872929,0.939647162429268
Slc7a5,10.02300559,11.89851185,11.28621622,100.3291103,134.594106,120.0140611,ENSPEMG00000023626,23625,,0.0015786586653164518,0.0010095411867825329,0.001230647800793989,,0.9673808626847296,0.97394382645243,0.9712184221964579
Got1,18.35710447,14.04686434,15.22432814,27.76936293,24.27552524,26.15326459,ENSPEMG00000010376,10375,,0.0015789933440065915,0.0027997892702292322,0.002324535784713433,,0.9673773860975163,0.9564798676680353,0.9603712818467621
Gzf1,6.029743993,5.102461976,5.502533623,8.591210521,7.969969825,7.853674738,ENSPEMG00000011285,11284,,0.001582221538728352,0.0025014741275393507,0.0011062289507986157,,0.9673438708291813,0.958880360079823,0.9727189815201897
Dnajb5,3.677304581,3.648021226,3.447724773,6.038669585,5.375468663,5.27380221,ENSPEMG00000018809,18808,,0.0016080700855779283,0.0020021618011535364,0.0005139591687152232,,0.9670767199418442,0.9632395173281197,0.9814319260117071
Zfp346,5.373544139,4.835162659,4.974679896,7.22858354,7.093810309,6.71570865,ENSPEMG00000000913,913,,0.001614521980627009,0.002112595845762375,0.0006708633992053259,,0.9670103698433353,0.9622329026425613,0.9787766921569285
Bbc3,4.232125974,4.313938144,4.515112486,9.281467876,11.2387432,10.54469286,ENSPEMG00000014228,14227,,0.0016286236103160308,0.0010411894823028243,0.0014080379881700165,,0.9668658060943542,0.9735367469863418,0.9692034401320928
Arfgap2,37.20401942,35.97078529,35.63952511,45.93290678,42.30372017,47.83156671,ENSPEMG00000009220,9219,,0.0016318554840319705,0.002277016186490892,0.005064917320089826,,0.9668327615987408,0.9607811456055294,0.9413145495582508
null24,13.55581634,11.50802151,10.87616775,17.65992105,17.06966469,17.86990831,ENSPEMG00000021958,21957,,0.0016429909446420087,0.0023959890281885893,0.0026966713671194267,,0.9667191534272649,0.9597626876008565,0.9572947069114606
Tmem86a,1.328275509,0.821770961,0.949240367,2.092003984,2.089283835,2.123080985,ENSPEMG00000016280,16279,,0.0016710708102404886,0.002456808299768851,0.002451654616350351,,0.9664343506247988,0.9592516824881961,0.9592947402361922
Plk3,2.889947002,2.712791387,3.024021366,6.502287684,4.833562864,6.430673299,ENSPEMG00000023420,23419,,0.0016725090650538807,0.002387149116159404,0.0035897304415585993,,0.96641982690951,0.9598374907400383,0.9506729229874823
Chd2,8.313149214,8.929888193,8.544012658,14.86825116,14.88801784,13.42933699,ENSPEMG00000019507,19506,,0.001690899151717029,0.0013727376388355606,0.000260312946157337,,0.9662346622576103,0.9695939339215097,0.9867973837421511
Ints14,12.3042839,11.92215633,11.94820065,14.56853506,15.40063302,14.80899318,ENSPEMG00000008550,8549,,0.0017138642351530453,0.0014122806284903448,0.0011493927126641152,,0.966004825150926,0.9691568355284841,0.9721893602176013
Slc12a9,10.96439008,9.300309811,9.807816332,14.29997815,13.83432723,13.60466271,ENSPEMG00000008133,8132,,0.001724649254654156,0.002635056465694825,0.00152598373842459,,0.9658974128245698,0.9577889290119159,0.9679326605443899
Zfp553,10.86756523,9.375302487,10.04328942,16.082858,15.69107268,14.58879659,ENSPEMG00000018451,18450,,0.0017494594092074608,0.0022688557290123186,0.0007087605055368775,,0.965651571635566,0.9608519538146931,0.9781833009718541
null25,5.056891729,4.50258868,5.856855766,12.10480533,9.060591189,11.58760396,ENSPEMG00000022743,22742,,0.001749919889424557,0.002513277024041801,0.003150516892544345,,0.9656470251264078,0.9587827856608468,0.9538135733351127
Pck2,21.25287421,24.17549781,22.03463944,54.60520354,67.78305954,64.53768892,ENSPEMG00000012420,12419,,0.0017678233300921248,0.001065283105338931,0.0016472985180262174,,0.9654707131554311,0.9732309353760895,0.9666753080741186
Mtpap,9.985604422,8.367085721,8.346343921,16.50095459,16.57757665,14.88734764,ENSPEMG00000019906,19905,,0.0017914362723364652,0.0020979810817820356,0.0006794032833113373,,0.9652395180029439,0.9623646007997861,0.9786415517552591
Ctu1,8.278051972,7.792975237,8.18584204,11.34912161,12.0506092,11.10589295,ENSPEMG00000012545,12544,,0.0018359351131000683,0.0016495926229857089,0.0007680735195731255,,0.9648078837622557,0.9666519802725474,0.9772853439892172
Sin3a,13.0895195,12.97488555,12.98866319,17.61361201,17.59598644,16.40609079,ENSPEMG00000008770,8769,,0.0018442186190646855,0.0017680076053201057,0.00033500863615361663,,0.9647281073857483,0.9654689030230847,0.9850180093603652
Zfp821,12.68996685,10.69908512,10.11164643,17.65893428,15.75446745,17.27837736,ENSPEMG00000018274,18273,,0.0018551704217423897,0.0029855469406886367,0.0031385394331071284,,0.9646229045185654,0.9550484525708378,0.9539021425377818
Trim39,4.960636309,4.646200586,4.359221286,7.16519711,7.230620076,6.65843735,ENSPEMG00000017409,17408,,0.001859134173940487,0.001966153403537446,0.0006234190306065974,,0.9645849044066123,0.9635736348910832,0.9795435552904261
Baz1a,9.902913785,10.20375755,10.00326758,11.77379842,11.27295075,11.2974329,ENSPEMG00000014114,14113,,0.0018814311003066703,0.001855402138257577,0.0006551288301319271,,0.9643718875663125,0.9646206819715515,0.9790279412619435
Frs3,0.484060098,0.731043915,0.798115065,2.761475201,2.242801514,2.145284198,ENSPEMG00000016427,16426,,0.0019024500672595774,0.0019087444814725135,0.0005466414578193304,,0.9641722186636877,0.9641126373320488,0.9808487860511367
Dusp14,2.125032458,1.877779468,2.117375676,3.816420306,4.549141488,4.854001443,ENSPEMG00000022461,22460,,0.0019114525012158955,0.0014693844397714935,0.0037061821303158706,,0.9640870337593666,0.9685361731522388,0.9498724175301143
Ankrd54,14.55546734,13.88108966,12.63634723,19.03835355,20.80879537,20.88420554,ENSPEMG00000009959,9958,,0.0019122578948582766,0.0015814784514632631,0.0026083597375028424,,0.9640794224433418,0.9673515825981247,0.9580048340230289
Hsp90b1,525.9379768,641.2444635,605.7236433,995.4033208,981.3438774,933.0097216,ENSPEMG00000022761,22760,,0.0019289267319009624,0.001286427657762853,0.0005191162683253755,,0.9639222487111921,0.9705701685738364,0.9813387101734123
Brd2,68.05603143,67.04785837,65.84231119,112.9046323,94.32331608,99.81673997,ENSPEMG00000018138,18137,,0.0019366681353488705,0.002680431664547216,0.0013404291244552443,,0.9638494816248564,0.9574244232199418,0.9699557104295535
Pelo,52.67393555,56.35827688,50.39287453,75.80797708,81.76890105,88.55725444,ENSPEMG00000015584,15583,,0.0019559709570417705,0.0012870063779379384,0.003717193825583109,,0.9636686634635521,0.9705635166182653,0.9497973653463303
Rhbdd1,12.91181121,13.49516848,13.689726,19.8444258,19.5370814,18.12657436,ENSPEMG00000022110,22109,,0.0019756106399021187,0.0017068442351244571,0.0003477122968726227,,0.9634855918236013,0.9660749196962692,0.9847358695009006
