6,,,,,,,,
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID
U6,4.521345656,4.403069098,5.140449619,7.121017481,7.350141269,8.672161388,ENSPEMG00000002640,2639
Cggbp1,47.78302633,44.53735131,46.92450189,63.37366993,69.88482833,64.663343,ENSPEMG00000013520,13519
Zfp13,4.500715942,4.285877145,3.97144641,7.753075473,7.871320745,6.820121852,ENSPEMG00000017514,17513
Rdh14,13.75845483,12.55755307,13.5326008,16.41839593,15.27796391,16.75750652,ENSPEMG00000018416,18415
Slc25a29,2.415690393,2.092285466,1.727102729,4.004903065,3.402483603,3.571742326,ENSPEMG00000015407,15406
Ikzf5,2.985252691,3.008332795,3.446765876,5.159157858,5.0404585,4.629985847,ENSPEMG00000020564,20563
Slc25a28,9.165207135,8.425046995,7.779611407,15.58048519,12.50558278,16.86606443,ENSPEMG00000012732,12731
Gdf15,31.87091986,28.82008864,27.70007556,86.97171982,79.51516464,121.862847,ENSPEMG00000018199,18198
Wdr89,1.91871667,1.831886103,2.151765368,2.619460461,2.488911738,2.68955839,ENSPEMG00000008710,8709
Ufl1,17.17706211,16.9231461,16.27238762,24.09032982,21.05739881,21.82632096,ENSPEMG00000002974,2973
Mtmr14,7.306047238,7.073953179,6.773779985,12.41407649,14.9562611,13.50591814,ENSPEMG00000007108,7107
Mrps2,19.52310683,17.46264868,17.88003647,25.12515858,22.17712341,23.96015525,ENSPEMG00000009640,9639
Rora,7.809299961,7.514995579,6.960591121,13.11271769,11.50686978,11.06144557,ENSPEMG00000021178,21177
Btg1,80.40752335,68.34019221,55.6054215,166.4170551,122.165481,147.201442,ENSPEMG00000019346,19345
Abraxas1,3.140558102,2.378623251,2.772942985,4.045847741,4.213647615,4.581818357,ENSPEMG00000009827,9826
Srsf10,11.36041582,12.75084363,12.87544794,16.35503404,16.11152972,15.93543851,ENSPEMG00000004576,4575
,44.12550776,38.60779337,36.90108476,74.52033528,61.19737553,63.7313527,ENSPEMG00000018355,18354
Gcc1,11.42293692,10.03052105,10.4811765,18.81405187,19.6222668,16.86054518,ENSPEMG00000021282,21281
,6.10606855,6.111177253,6.148707624,8.717532261,10.19294931,10.08952626,ENSPEMG00000022439,22438
Eif3l,189.2669572,183.737908,193.3349285,209.3191989,209.5700074,220.1960404,ENSPEMG00000009678,9677
Slc38a2,51.03575979,36.86953724,42.58631314,160.1638719,164.6265244,126.7347439,ENSPEMG00000016717,16716
Gadd45g,21.61502981,29.09431293,31.22136804,59.5463121,65.89993764,80.95348198,ENSPEMG00000020132,20131
Nvl,5.341318512,5.618444103,6.599666379,8.720229034,8.561296018,8.468014462,ENSPEMG00000001236,1236
Smg5,25.38872534,23.30123276,25.17107273,32.03612809,34.63961976,32.41899873,ENSPEMG00000001819,1819
,7.650437392,5.553124459,6.513702285,10.39630357,10.84323735,10.46717655,ENSPEMG00000024160,24159
Tmub2,39.1784213,37.51969206,36.98998936,43.39111984,41.34187089,44.02722096,ENSPEMG00000018010,18009
,4.92779415,4.771269998,4.32080932,6.142497875,6.436478356,7.09166585,ENSPEMG00000024069,24068
Wdr4,2.796842875,3.181275055,3.159114513,3.981105487,3.783757455,4.095187322,ENSPEMG00000022550,22549
Tube1,1.059377669,1.036537393,0.971252913,1.82682038,1.780277841,1.557324756,ENSPEMG00000019866,19865
Rit1,13.8610818,14.330883,14.46464267,18.48828973,19.47016132,17.98221919,ENSPEMG00000009466,9465
Ankra2,18.76565848,18.63403554,17.66482163,22.25726278,20.59060155,21.61410254,ENSPEMG00000018029,18028
Ybey,3.168118548,2.206690367,2.689750152,4.358913218,4.080982291,4.334952388,ENSPEMG00000000492,492
Topors,28.31444412,25.79119677,27.56032315,39.93568719,34.27122926,36.32388375,ENSPEMG00000016256,16255
Tra2b,18.31971394,22.45887154,25.3228439,42.90723962,41.22466328,54.30198429,ENSPEMG00000020933,20932
Spata2,4.074310352,3.415413247,3.280035074,8.286660224,7.300104746,6.532798823,ENSPEMG00000002302,2301
,8.291158617,7.453948069,7.220403048,15.95992918,11.83602663,16.82092297,ENSPEMG00000010759,10758
Cdk8,10.13409294,10.89324077,11.08931085,14.85335001,16.63918609,15.61190884,ENSPEMG00000012706,12705
Zfp787,8.012662897,7.471666922,7.888182859,14.04160897,11.0508657,12.21377255,ENSPEMG00000012675,12674
Rpp38,3.355914709,3.622706269,4.0536497,6.959228517,5.452277793,7.295049084,ENSPEMG00000008375,8374
Mid1ip1,8.464221809,5.769832919,5.91249501,12.77257076,11.02910799,12.0773321,ENSPEMG00000013053,13052
Rrad,27.64703069,31.97929648,24.53659089,48.14118764,57.19665879,57.01821273,ENSPEMG00000015328,15327
Nufip1,18.45969075,15.9521028,17.10573896,26.23321553,22.53240028,28.58239348,ENSPEMG00000023639,23638
Ufsp2,17.56727011,21.01123434,18.42230261,26.75610982,28.81301558,30.45391355,ENSPEMG00000016691,16690
Fip1l1,23.22224973,21.54329742,21.79883652,29.74686589,29.70717286,27.45516528,ENSPEMG00000002025,2024
Zmym5,5.131187227,6.005004817,5.351481242,7.429220222,7.00544873,7.413267425,ENSPEMG00000016467,16466
Pitx3,0.027967087,0.03204174,0.015141236,0.110118827,0.08601447,0.149006209,ENSPEMG00000010140,10139
Gpank1,21.99774703,18.09544504,18.75170168,28.79128196,25.27140655,28.36913837,ENSPEMG00000014457,14456
Gpc1,125.2310914,130.4577806,152.4241446,191.6331561,205.9052504,216.6464774,ENSPEMG00000015202,15201
Ints6,14.67591737,15.80175081,13.88584539,28.83985385,27.24405056,23.83423584,ENSPEMG00000019965,19964
Dhdds,23.90256925,23.1066566,22.83097018,29.03901877,32.37624377,33.23316826,ENSPEMG00000015638,15637
Eif4ebp1,96.46812372,104.2610217,100.0110781,175.7166474,171.9163497,228.8271709,ENSPEMG00000009917,9916
Nupr1,56.31182748,64.29227165,54.62609355,150.9048458,136.2570737,208.021634,ENSPEMG00000017314,17313
Trmo,3.984826528,3.672606022,3.681902031,5.648410756,6.567432241,5.944626758,ENSPEMG00000019967,19966
Gem,1.463027233,0.845507935,0.532723262,3.390080122,3.367611048,2.814435307,ENSPEMG00000012652,12651
Zbtb49,0.350999202,0.531639922,0.721466613,1.294198078,1.10304396,1.343931443,ENSPEMG00000014043,14042
Nudt6,7.581821604,7.402127662,7.13927877,9.278633664,8.452439196,9.723126407,ENSPEMG00000005707,5706
Fsbp,0.163643543,0.306794492,0.209408178,0.497896948,0.49675933,0.570684169,ENSPEMG00000008313,8312
Phgdh,22.58386754,18.99751161,23.01971633,46.57248781,58.40977735,68.13041979,ENSPEMG00000004948,4947
PVT1_3,8.647073566,13.75959093,7.282303627,38.53972547,48.96783305,39.41617797,ENSPEMG00000007334,7333
Tti2,16.84926655,14.04618387,12.96059051,21.25079229,20.18025042,22.78467747,ENSPEMG00000015846,15845
6030458C11Rik,7.447733712,6.990248573,7.827915464,12.41776589,12.57749127,10.89608494,ENSPEMG00000010726,10725
Ercc8,36.78463216,32.38624462,31.65468969,46.08367126,51.65204702,49.19946986,ENSPEMG00000021860,21859
Pdhx,11.33478456,9.78114054,10.36162872,13.75975168,14.05729434,13.33227062,ENSPEMG00000015465,15464
,1.064307858,1.062539382,1.233943319,1.879729848,1.533674877,1.713925237,ENSPEMG00000003077,3076
Zfp90,1.777333005,2.861440371,2.415030954,4.916999791,4.09334166,4.864711186,ENSPEMG00000008447,8446
Rbm15,3.046487362,2.708507031,2.89626299,4.966084129,4.302010891,4.145504725,ENSPEMG00000000014,14
Nelfb,37.14076671,36.66824579,39.25575856,46.42959252,48.98648689,53.539643,ENSPEMG00000014629,14628
,7.288292139,5.551571911,6.254094876,12.63462082,11.75096844,10.42748668,ENSPEMG00000013911,13910
Rrnad1,4.485650821,4.539387026,5.024499628,6.781363687,7.339685876,6.618228427,ENSPEMG00000005839,5838
,3.280865665,2.814461781,3.61750797,6.442990915,6.634258729,5.578529321,ENSPEMG00000010723,10722
Intu,0.356521071,0.329406666,0.280188383,0.566040978,0.485088517,0.490196986,ENSPEMG00000015674,15673
Rps6kc1,9.570519556,9.786791851,10.39396059,12.37828959,13.02376262,12.28556197,ENSPEMG00000008234,8233
Traf1,0.411431454,0.42852254,0.587241725,1.030901558,1.331116529,1.335170562,ENSPEMG00000021434,21433
Rrp7a,26.78922816,25.10643914,27.05325307,34.49996336,34.07584864,31.8001002,ENSPEMG00000022265,22264
Wdr25,6.276536265,6.326839942,5.512771904,8.679779924,8.387497024,7.912896998,ENSPEMG00000001827,1827
Cdr2,9.785525092,10.58087333,10.71268574,14.99031828,16.19622787,14.48932063,ENSPEMG00000000633,633
Klc4,14.14875343,12.15550537,11.95017461,16.55653606,16.09883647,16.74662435,ENSPEMG00000013017,13016
Wwp2,63.68614345,77.83688278,78.58185491,122.2049241,147.1312428,143.3190437,ENSPEMG00000012305,12304
Pyroxd1,8.300689071,7.800543295,8.132556276,10.49130328,9.200234145,10.42168389,ENSPEMG00000017109,17108
1810013L24Rik,18.76208535,18.80647749,17.57521478,26.35585138,27.66617623,24.56297701,ENSPEMG00000021627,21626
Ctu2,7.47589653,6.540325266,7.654392133,13.53058294,12.10330029,17.24761376,ENSPEMG00000016552,16551
Plk2,54.02668472,53.48878576,60.98203736,92.70072938,103.3926408,89.24168939,ENSPEMG00000021774,21773
Tsen2,5.632817774,5.920142703,6.687229787,8.12615437,7.663226113,8.399818948,ENSPEMG00000013175,13174
Ubxn2b,4.536764725,4.310664709,3.995387689,5.648758325,5.046147864,5.620676828,ENSPEMG00000019417,19416
,1.198604257,1.569410767,1.339037442,2.434630049,2.424150151,3.122073503,ENSPEMG00000003445,3444
Cirbp,21.75748081,20.22150252,18.18649371,32.38602957,26.37347987,33.30319002,ENSPEMG00000022859,22858
Nol8,13.485941,14.26448832,15.02200814,19.11529739,16.88545967,18.8717062,ENSPEMG00000012756,12755
Rab24,23.00211421,19.37494884,19.37623597,30.74224738,26.59563788,32.65399571,ENSPEMG00000012635,12634
Stx1a,1.936400193,1.630914382,1.643370509,4.657106644,3.439942942,3.546807721,ENSPEMG00000007082,7081
,0.406771561,0.466035979,0.908424078,1.77681948,1.385091731,1.95051921,ENSPEMG00000015430,15429
Zfp213,5.67857232,5.747939575,5.193561599,6.770127536,7.073120226,7.622482559,ENSPEMG00000013864,13863
Med18,6.697595017,6.449308678,5.888003644,7.707356447,7.468838179,7.816540117,ENSPEMG00000015562,15561
Atg12,26.63281476,26.69401653,29.39588605,41.06656821,49.69760702,49.27041319,ENSPEMG00000017004,17003
Ino80d,1.094228445,0.955527148,1.235390794,1.83241026,1.524381776,1.69210865,ENSPEMG00000020652,20651
Prcc,32.03380626,30.23212816,30.91046322,38.30393351,34.50835651,37.03067056,ENSPEMG00000010581,10580
Tgds,12.12646757,12.63158948,10.96116587,14.92755581,15.72737751,16.55511284,ENSPEMG00000010583,10582
Uri1,14.8304693,15.2314397,16.41466352,18.80403021,17.82401335,18.7188915,ENSPEMG00000021114,21113
,20.83837975,21.20811615,19.46571319,40.45751685,39.45569077,33.0572621,ENSPEMG00000000235,235
Mib2,20.40346936,17.21760353,18.51028117,24.81759366,23.71216746,23.58460822,ENSPEMG00000018893,18892
Gadd45a,160.7657074,177.284332,122.7193807,247.1170651,241.2797159,251.9502386,ENSPEMG00000022414,22413
Fam131a,4.501568202,3.959017172,3.721420218,6.591591896,5.523166153,5.861641149,ENSPEMG00000010603,10602
Tmem129,24.33400733,25.85396585,24.51812034,28.91720052,29.89723786,31.8487882,ENSPEMG00000000690,690
Thap1,5.492479758,4.990388174,4.457814458,8.697545559,9.879462818,8.387160779,ENSPEMG00000008018,8017
Slc1a5,13.02862717,10.52219006,9.232874342,35.84656651,38.43893385,28.57148148,ENSPEMG00000013763,13762
Usp13,5.632158077,6.141928204,6.428899978,9.777237923,8.243174404,8.586753738,ENSPEMG00000001021,1021
Poc5,6.010831654,6.088798086,6.837789531,9.115538843,9.790167247,8.810125311,ENSPEMG00000008614,8613
Sesn2,14.87968394,15.57611912,17.45648577,90.58503735,108.4406619,75.59514713,ENSPEMG00000001779,1779
Nmd3,33.59553705,29.01040998,31.08353427,39.6031784,42.05435239,45.9897263,ENSPEMG00000021880,21879
Napb,0.394843542,0.434275308,0.299272752,1.414753516,1.387846,1.04343129,ENSPEMG00000014658,14657
Acp6,2.712021528,3.030617664,2.618302181,4.260852146,3.545359551,4.185347877,ENSPEMG00000008867,8866
Trp53,86.48797808,84.83919579,77.34322986,108.7501573,96.76732024,107.9365624,ENSPEMG00000011289,11288
Mocs3,14.1502276,11.46459501,12.04650612,16.64129961,16.4940447,18.10271485,ENSPEMG00000023371,23370
Nfkbie,4.382944159,2.510757722,3.19246026,8.576817095,6.627865163,10.42866023,ENSPEMG00000009911,9910
Bcl10,10.72326696,10.03762922,9.819043926,13.23434381,12.90866218,15.37172422,ENSPEMG00000021412,21411
Golph3l,11.06331886,10.67259971,9.262763642,16.59859641,17.78093114,15.42634178,ENSPEMG00000009070,9069
Kdm1a,41.84978334,42.94952193,41.656382,44.45353272,44.65126821,44.98630109,ENSPEMG00000019071,19070
,24.50703579,22.91154539,24.98928088,31.50409893,30.98093817,28.96909559,ENSPEMG00000021461,21460
Ngrn,20.50386419,15.69736822,14.76633312,29.39453935,29.2431839,26.81723775,ENSPEMG00000011643,11642
,0.06976963,0.079934689,0.113318751,0.44641023,0.367852677,0.297381228,ENSPEMG00000013706,13705
Fam45a,23.13297305,22.69460684,20.82950915,30.2643243,29.10997428,35.59315703,ENSPEMG00000009587,9586
Ppif,6.150383311,6.79064882,5.516674679,9.331055972,7.990865423,9.495355111,ENSPEMG00000022747,22746
Fam104a,44.2408415,45.18777658,43.27769013,48.60767202,47.12221304,47.8755969,ENSPEMG00000018753,18752
Aldh3a2,19.6073548,18.07029144,14.85087864,25.36822103,26.24879682,25.61875879,ENSPEMG00000018706,18705
Foxk2,18.64353495,17.82305211,19.29567788,26.41375687,28.28537123,24.87016398,ENSPEMG00000018105,18104
,61.82007563,58.12632472,59.70504724,66.27187845,67.72759732,66.31590471,ENSPEMG00000011302,11301
Fam219b,17.94170983,16.20910052,16.3022998,21.88759168,20.70788241,20.17592289,ENSPEMG00000008655,8654
Rab40c,13.86864347,12.97424641,13.55955336,17.19716816,15.68968004,18.64345979,ENSPEMG00000019254,19253
Manf,171.3834401,209.8336129,180.1467592,605.8590542,520.0575543,880.4697014,ENSPEMG00000013136,13135
Rnf111,9.824792065,9.621018349,9.708882459,14.4833742,15.6792066,13.47546525,ENSPEMG00000011827,11826
Spata5,10.52186998,9.810043275,11.8761729,18.31920507,17.68914015,15.64765256,ENSPEMG00000011499,11498
Zfp24,7.599104095,7.228214291,8.423412604,12.65729749,12.83646931,11.12178556,ENSPEMG00000000188,188
Tmem222,17.27292732,15.88346398,15.42495303,28.39369198,23.12168466,32.89214259,ENSPEMG00000017489,17488
Tapt1,8.586425948,8.133243915,8.039220805,10.1488546,10.98957326,10.21075776,ENSPEMG00000020536,20535
Rasal3,0.016774149,0.006406017,0.006054292,0.049535448,0.034393274,0.065538885,ENSPEMG00000008310,8309
,6.03965524,8.262209409,7.320533077,14.02889857,12.15119397,11.89173238,ENSPEMG00000006450,6449
Ficd,6.387010832,9.799961446,9.317019893,29.45871115,44.22863632,43.81930811,ENSPEMG00000001894,1894
,20.63616806,16.96379436,17.23862386,27.41462303,23.24681108,26.83000775,ENSPEMG00000009875,9874
Clk3,21.3668756,20.34918219,20.59395979,37.54845767,28.40493692,32.67968922,ENSPEMG00000014720,14719
Aptx,4.458694765,4.648972851,4.406873488,6.170860644,5.615438433,5.489018202,ENSPEMG00000007747,7746
Upf2,9.960872275,11.14115945,11.36547762,15.66623846,13.6734021,14.37206917,ENSPEMG00000015731,15730
Gmppb,18.57724935,28.26550066,28.82759247,47.87159956,57.87629397,57.70037506,ENSPEMG00000008363,8362
,14.80462294,13.33211727,13.13308709,18.11386898,19.88547073,22.20411911,ENSPEMG00000013874,13873
Herpud2,39.36981502,41.27395894,38.46184602,51.92305857,55.67771105,50.49437604,ENSPEMG00000021479,21478
Zfp146,21.32710215,19.29335938,20.8943343,39.46790349,40.94489711,33.07965963,ENSPEMG00000011098,11097
Wdr43,23.05886284,20.30849538,24.55390784,30.44601406,32.81513861,30.90004979,ENSPEMG00000021715,21714
Camk2d,20.05542025,19.61695934,22.09667776,29.03734424,26.90577728,25.96085425,ENSPEMG00000015780,15779
Snip1,14.7933837,13.8141252,14.3757715,20.10901814,19.7057954,17.79923216,ENSPEMG00000021090,21089
Map2k5,11.85343187,11.93568666,11.39909228,18.83178934,16.23281804,15.78585826,ENSPEMG00000010361,10360
Eif2a,12.75245024,12.92896608,12.79175286,15.78725288,14.13382685,15.05404009,ENSPEMG00000015613,15612
Brap,28.04945497,27.5145529,26.38883544,39.92396355,37.65642125,34.50427804,ENSPEMG00000016068,16067
Slco4a1,0.147415341,0.097780135,0.084010424,0.435329698,0.272712673,0.330701533,ENSPEMG00000019875,19874
Tex22,1.495710022,1.570824651,1.709513747,2.044886777,2.154037018,2.036525587,ENSPEMG00000009291,9290
Sdcbp2,3.618533009,4.060630682,3.079335805,5.118333722,5.408320263,5.450198682,ENSPEMG00000017701,17700
,67.56625715,71.19328626,66.22940119,85.99756939,94.57046534,102.7257552,ENSPEMG00000017954,17953
Elf1,15.15211582,20.18585321,16.55494229,32.2291593,25.59783328,29.6186804,ENSPEMG00000021551,21550
Ints9,6.726417569,5.590932353,6.033710373,10.42950737,9.194446678,8.654938315,ENSPEMG00000023972,23971
6430571L13Rik,0.871580559,0.931547343,0.893067894,1.399206774,1.593452815,1.358829279,ENSPEMG00000019268,19267
Farsa,29.41949585,29.24998568,32.35774396,39.36996702,36.98632244,43.91520246,ENSPEMG00000012560,12559
,4.305744451,3.669224248,4.045724237,6.235011255,5.065637902,5.72567857,ENSPEMG00000013890,13889
Borcs5,4.636227395,4.360264184,4.137411315,5.35610335,5.18427635,5.114007676,ENSPEMG00000010953,10952
,248.639139,251.3496679,240.0946731,334.3765138,402.2691318,395.4687544,ENSPEMG00000017521,17520
Tnfaip1,14.25477928,15.14999037,15.06059623,18.30265639,20.67772633,20.16895105,ENSPEMG00000011463,11462
Cxcl2,3.122313424,1.907849398,2.955077213,7.922756912,7.235173894,11.92820861,ENSPEMG00000012404,12403
Gpbar1,0.179991124,0.389516954,0.649641756,1.909565995,2.88209754,3.175279675,ENSPEMG00000007092,7091
,58.28037125,57.41576979,56.50723312,77.04774572,66.99504848,70.13811553,ENSPEMG00000014497,14496
Odf2l,1.531584986,1.715734674,1.54782542,2.077182406,2.033732117,1.958436446,ENSPEMG00000022035,22034
,0.633636613,0.710172435,0.68609517,0.949149956,1.137801584,1.115534898,ENSPEMG00000023281,23280
Klf4,7.917899645,5.405870399,3.64807762,23.52536911,17.26647705,16.22865053,ENSPEMG00000020552,20551
Rbm10,23.97728128,25.18768475,27.40963783,35.29851266,34.9478575,32.36537804,ENSPEMG00000012165,12164
Lonp1,75.61722104,68.83207547,77.45264092,88.70516278,96.14471506,98.70670844,ENSPEMG00000020753,20752
Lipt1,5.192061832,5.283682917,4.166828035,9.304776526,7.460913042,10.9186915,ENSPEMG00000000702,702
Mafk,5.907394302,5.121937522,5.057544284,9.121677856,9.682561026,8.055231684,ENSPEMG00000022450,22449
,3.188695405,2.823707356,3.045601103,5.263360747,4.135714036,5.890541184,ENSPEMG00000008049,8048
Fam241b,7.543419815,7.463938693,5.685069746,10.96941122,12.39103992,14.4777812,ENSPEMG00000010091,10090
Nudt18,11.06088024,11.93316795,10.21338405,13.8367039,14.82230624,14.7983318,ENSPEMG00000014423,14422
Fam192a,26.20941266,24.03791102,23.20718447,31.92426765,28.25048209,31.94727426,ENSPEMG00000013049,13048
Fpgs,3.988560059,4.657550014,4.204573285,5.634449565,6.327308215,6.456944002,ENSPEMG00000015710,15709
Amotl1,11.04046753,8.244647079,13.42234478,23.13640761,18.9290991,19.55484885,ENSPEMG00000021905,21904
Paqr3,2.504560263,2.590990248,2.277090619,4.857964979,5.813179334,4.628199787,ENSPEMG00000002261,2260
4921524J17Rik,10.95373781,10.74919298,10.09161335,13.99878158,12.71536639,15.56834371,ENSPEMG00000007398,7397
,0.010909413,0.012498856,0.003937533,0.050114399,0.028759338,0.038749604,ENSPEMG00000007014,7013
Isoc2b,1.50588492,1.250831058,1.385973122,3.464956312,2.530751344,4.312482976,ENSPEMG00000023204,23203
Mcfd2,53.27893848,50.65727526,53.45203209,65.61378663,70.40251772,79.71735111,ENSPEMG00000001391,1391
B3gnt2,6.328655291,4.573995693,5.398726424,9.252001313,8.974988891,8.088630859,ENSPEMG00000010365,10364
Bckdk,34.63208483,30.31738842,29.64175863,39.64495113,38.74402163,39.02315776,ENSPEMG00000013084,13083
,18.55588701,15.56366626,14.16920039,30.6708896,23.30326217,33.58805015,ENSPEMG00000022846,22845
Tnk2,5.852059888,6.086595517,6.308733623,7.97068434,7.846772436,7.265125102,ENSPEMG00000014501,14500
Rnf122,11.20300358,12.22188263,10.8722048,20.24333696,27.16971812,27.75730025,ENSPEMG00000011937,11936
Mknk2,74.9969933,72.91614147,71.97819438,109.6008971,133.534572,117.2660527,ENSPEMG00000023115,23114
Rsbn1,1.496701734,1.305432547,1.505601898,3.260258553,2.537061529,2.459170276,ENSPEMG00000020974,20973
Cdca4,9.925666043,9.153368179,10.18223521,14.22058611,16.9483409,14.96335696,ENSPEMG00000011630,11629
,2.698377567,2.779242196,2.410218694,5.231864572,6.291131074,4.985866361,ENSPEMG00000023025,23024
,8.160842076,7.474728872,8.460196894,17.26920303,17.22858666,13.58160812,ENSPEMG00000022306,22305
Hyou1,65.45915503,65.83617055,59.19958655,106.7241698,130.1016777,109.3300197,ENSPEMG00000009007,9006
Cebpg,16.39062657,13.87987345,14.77129515,34.97433503,47.9502325,38.72799666,ENSPEMG00000002139,2138
Rnf138,8.729899941,7.990052113,6.798012499,10.66426082,11.13566953,10.88225424,ENSPEMG00000015941,15940
